date,Adj Close,close,high,low,open,volume,daily_return,ma_7,high_52w,low_52w,volatility_14d
2024-04-01,381.9795837402344,410.8759460449219,415.3534851074219,409.9611511230469,413.1869201660156,9743648,-0.0055930476215588255,410.8759460449219,415.3534851074219,409.9611511230469,0.0
2024-04-02,381.2186584472656,410.0574645996094,412.8017578125,408.85382080078125,412.8017578125,9194659,-0.006647968815426215,410.4667053222656,415.3534851074219,408.85382080078125,0.0007459419298010396
2024-04-03,380.63677978515625,409.4315490722656,412.8980712890625,405.3873291015625,410.201904296875,13152268,-0.0018779903665484853,410.1216532389323,415.3534851074219,405.3873291015625,0.002505567252341392
2024-04-04,378.44354248046875,407.0724182128906,411.5018310546875,404.328125,409.7685852050781,19065447,-0.006579730827433101,409.3593444824219,415.3534851074219,404.328125,0.0022500327232678327
2024-04-05,382.740478515625,411.6944274902344,415.6905212402344,404.3762512207031,406.8316955566406,16768902,0.011952687036688227,409.82636108398435,415.6905212402344,404.328125,0.007903566028124677
2024-04-08,384.12799072265625,413.1869201660156,415.4016418457031,411.8869934082031,412.4165954589844,8844633,0.0018678314973575312,410.38645426432294,415.6905212402344,404.328125,0.0072217437721770195
2024-04-09,381.6662292480469,410.5389099121094,415.4979248046875,409.7685852050781,414.48687744140625,6967273,-0.009524951799843116,410.4082336425781,415.6905212402344,404.328125,0.007313684534710769
2024-04-10,391.1552734375,420.7458190917969,421.5643005371094,409.9611511230469,412.4165954589844,14547618,0.020196140806464848,411.8182155064174,421.5643005371094,404.328125,0.010457146436888196
2024-04-12,385.0232238769531,414.14984130859375,419.59033203125,412.4165954589844,418.8681335449219,18785009,-0.011264385754048076,412.402840750558,421.5643005371094,404.328125,0.010535331299378423
2024-04-15,381.26336669921875,410.1055908203125,413.2350769042969,407.21685791015625,412.1277160644531,9083087,-0.004906549997293515,412.49913242885043,421.5643005371094,404.328125,0.010016103280129073
2024-04-16,381.26336669921875,410.1055908203125,411.164794921875,407.5057373046875,407.5538635253906,10357752,0.006261079879967577,412.9324428013393,421.5643005371094,404.328125,0.009767404814505186
